rel_day,company_name,post_date,post_id,Treated_Company_Flag,log_react_c,comment_len_c,pre_event,pi_cat,stance,policy,pro_dei_rollback
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.8260423930932177,46.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-44.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,33.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.1069762385552817,-23.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,36.80532365396249,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,181.8053236539625,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.4747010186805998,174.8053236539625,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,121.80532365396249,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,162.8053236539625,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-61.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.5124413466634463,-19.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,299.8053236539625,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.8260423930932177,12.805323653962489,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,-38.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7015111304471178,14.805323653962489,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,224.8053236539625,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-39.19467634603751,0,1,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-84.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-36.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.2611269183825407,-18.19467634603751,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,145.8053236539625,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-78.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-32.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-6.194676346037511,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,66.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,169.8053236539625,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-24.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.0083639498871724,-65.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-81.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,87.80532365396249,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,20.80532365396249,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-74.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-36.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-82.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-50.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-16.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,107.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.2960460223389532,-17.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-7.194676346037511,0,2,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-18.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-66.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-31.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-35.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,5.805323653962489,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.7913154591625,-60.19467634603751,0,1,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.8556618102743758,-51.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-40.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-4.194676346037511,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.8260423930932177,-69.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,17.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.0083639498871724,-3.194676346037511,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-8.194676346037511,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,25.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-86.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-73.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-61.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-1.194676346037511,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-86.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,262.8053236539625,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.821774666647209,-9.194676346037511,0,1,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7815538381206542,-6.194676346037511,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-57.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-48.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,20.80532365396249,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,104.80532365396249,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-67.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.8260423930932177,-53.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,15.805323653962489,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,-86.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,38.80532365396249,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-23.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,-63.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-87.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.8260423930932177,-34.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-0.19467634603751094,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-49.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,24.80532365396249,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-31.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-36.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.9872891051247823,17.80532365396249,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-62.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-82.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-57.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-50.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-86.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-56.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,22.80532365396249,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,37.80532365396249,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,177.8053236539625,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,92.80532365396249,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-24.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,4.650326484213357,-39.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-59.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-82.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-69.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,1.805323653962489,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-46.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-78.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-81.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.0083639498871724,-72.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-17.19467634603751,0,1,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-83.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.9079523628882606,70.80532365396249,0,1,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.2960460223389532,-59.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.0083639498871724,-78.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-24.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-76.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,-76.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,25.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-86.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-87.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,8.805323653962489,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-70.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-56.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-36.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-85.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-35.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-63.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-87.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.5604099025128013,-39.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-58.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-66.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-63.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-57.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.659255737149434,-20.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.854190640385503,71.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.0667520823691756,-43.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-19.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.435480305527318,-47.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.5124413466634463,87.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.3152167693272272,-38.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.435480305527318,-49.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.617801862321273,152.8053236539625,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.3946583110070634,-29.19467634603751,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.1069762385552817,88.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-82.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.2123367542131085,-78.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.1610434598255575,-78.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.3946583110070634,177.8053236539625,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-83.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.9246546817613275,-31.19467634603751,0,2,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.8556618102743758,-8.194676346037511,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.1069762385552817,22.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.1610434598255575,-24.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.2611269183825407,-17.19467634603751,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.0498178247153334,39.80532365396249,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-58.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-87.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,2.805323653962489,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7815538381206542,76.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.352098696588267,-5.194676346037511,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.2123367542131085,-58.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7815538381206542,141.8053236539625,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7015111304471178,184.8053236539625,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.614499753457488,-38.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.9246546817613275,18.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.602898841779008,-55.19467634603751,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-57.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,0.8260423930932177,23.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-74.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7015111304471178,126.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-78.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.2611269183825407,-37.19467634603751,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7815538381206542,-70.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-46.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,205.8053236539625,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.8556618102743758,467.8053236539625,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-5.194676346037511,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-76.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7015111304471178,-0.19467634603751094,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.7015111304471178,-42.19467634603751,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.2960460223389532,68.80532365396249,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.1625146297144306,-11.194676346037511,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.5191895736531633,-74.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.614499753457488,2.805323653962489,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.614499753457488,76.80532365396249,0,0,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.0498178247153334,14.805323653962489,0,2,Pro_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.9246546817613275,79.80532365396249,0,2,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-67.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,3.898735707783337,-1.194676346037511,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,1.413829057995337,-59.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-40.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.0902483387809373,-51.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,2.435480305527318,45.80532365396249,0,0,Anti_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-83.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-57.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-62.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,-19.19467634603751,0,0,Neutral_DEI,Maintained_DEI,0
4,Costco,2025-01-27 15:18:00,Costco_2025-01-27,0,-0.7833955193408826,175.8053236539625,0,0,Neutral_DEI,Maintained_DEI,0
